EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;05/03/2011;2;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA PAULO ANDRES BILLAR OLIMPICA;CALLE 18 # 20-31;BILOLI01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;01/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;02/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;05/03/2011;12;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;IZAZA LUIS HERNEY PIQU. ZO.AMARILLA;CALLE 14  CRA 22 Y 23 PIQUE Z.;PIQAMA01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;01/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;02/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;03/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;04/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;05/03/2011;12;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;07/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;08/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TORRES JOSE   CRA 17 CALLES 22;CRA 17 CON CALLE 22;JOSTOR01;C;;09/03/2011;12;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;01/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;02/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;03/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;04/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;05/03/2011;6;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;07/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;08/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES DUVAN  LA QUEMPIS;CALLE 12 CRA 25 # 12-08;LAKEMP01;C;;09/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;01/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;02/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;03/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;05/03/2011;7;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;RAMIREZ G. AUGUSTO EL OSIRIS;CRA 21 # 20-57 EL OSIRIS PUEST;LOIRIS01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;01/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;02/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;03/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;04/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;05/03/2011;15;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;07/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;08/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;TAMAYO MARLENY PUES JUGOS;CALLE 21 # 17-08 PUES.JUGOS;PUEJUG03;C;;09/03/2011;13;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;01/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;02/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;03/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;04/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;05/03/2011;6;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;07/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;08/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;383;TIENDA LOS HERMANOS;CR 18 #31 59;TIEHER01;C;;09/03/2011;6;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;01/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;02/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;03/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;04/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;05/03/2011;5;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;07/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;08/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CASTRILLON HEBERARDO TIE COSTEÐITA;CRA 24 # 12-63 TIEN COSTEÐITA;TIECOS03;C;;09/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MORALES WILSON EL PORTEÐO;CALLE 31 CASA # 188 EL PORTEÐO;WILMOR01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ VIRGILIO EXQUIPAN;CRA 19 # 31-07 EXQUIPAN;VIRMUÐ01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;01/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;02/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;05/03/2011;6;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;GONZALES JAIR SUPER BUÐUELO;CALLE 16 # 19-15 SUPER BUÐUELO;JAIGON01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;01/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;02/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;03/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;04/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;05/03/2011;6;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;07/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;08/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BONILLA GUILLERMO ESTANQ OBELISCO;CALLE 18 # 27-58 ESTQ OBELISCO;ESTOBE01;C;;09/03/2011;10;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;01/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;02/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;03/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;04/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;05/03/2011;4;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;07/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;08/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MUÐOZ PATRICIA VENTIADEROS TIENDA;CALLE 19 CRA 33 VENTIADEROS T;TIEVEN01;C;;09/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;01/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;02/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;03/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;04/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;05/03/2011;4;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;07/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;08/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;LOPEZ MARINO TIE MIXTA LA UNION;CALLE 20 CRA 30 TIEMIX UNION;TIEMIU01;C;;09/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;22/02/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;23/02/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;24/02/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;25/02/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;26/02/2011;5;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;28/02/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;01/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MISCELANEA LA 18;CALLE 18 # 26-01;MISC1801;C;;02/03/2011;5;;;525;;NDI;Q HUBO
